,GC-RM-8672-BT5011-1_quant,GC-RM-8672-BT5011-10_quant,GC-RM-8672-BT5011-11_quant,GC-RM-8672-BT5011-12_quant,GC-RM-8672-BT5011-141_quant,GC-RM-8672-BT5011-142_quant,GC-RM-8672-BT5011-143_quant,GC-RM-8672-BT5011-144_quant,GC-RM-8672-BT5011-145_quant,GC-RM-8672-BT5011-146_quant,GC-RM-8672-BT5011-147_quant,GC-RM-8672-BT5011-148_quant,GC-RM-8672-BT5011-149_quant,GC-RM-8672-BT5011-150_quant,GC-RM-8672-BT5011-151_quant,GC-RM-8672-BT5011-152_quant,GC-RM-8672-BT5011-2_quant,GC-RM-8672-BT5011-3_quant,GC-RM-8672-BT5011-4_quant,GC-RM-8672-BT5011-5_quant,GC-RM-8672-BT5011-6_quant,GC-RM-8672-BT5011-7_quant,GC-RM-8672-BT5011-8_quant,GC-RM-8672-BT5011-9_quant
ENSRNOG00000009097,838.7617661,671.4802789,529.7662961,641.5155804,342.1820023,204.0457906,147.4251014,445.9963856,721.7743815,334.1524501,413.5928403,503.7113309,613.7845053,604.9064417,433.0768806,607.8265423,334.8816515,296.3726617,294.3892096,165.4802494,206.168612,846.4933866,570.8928907,674.8630303
ENSRNOG00000009102,879.3196315,887.3069101,761.3163244,721.3160327,872.0938965,832.6216976,733.5369812,855.297366,1187.465372,985.0148792,837.0734168,959.4034728,887.8448611,881.2678292,956.5974869,1006.258989,641.0648177,731.1041697,882.3934646,816.264654,924.5545904,828.4792037,759.6908485,873.2766256
ENSRNOG00000009103,96.86424552,145.0447005,107.9985684,165.3055962,165.4840514,141.6231018,25.44163573,146.3884811,129.9565113,157.3042551,160.7581469,148.3079165,112.4265502,130.9194275,165.0253845,158.4257927,177.3456711,172.5343821,210.0904256,136.3910862,125.502321,119.0538698,155.0407826,127.7096027
ENSRNOG00000009104,239.1270863,203.2111186,211.0842217,155.6505802,219.3802684,180.3477723,117.4444782,180.0384074,222.2220452,280.1758937,213.9791239,256.9244981,189.449817,159.3276058,226.6872212,233.6485874,137.8719252,139.9310561,151.297268,183.1112647,206.5063739,173.053843,215.5605975,244.7689369
ENSRNOG00000009110,178.1825765,119.3124261,106.0231056,119.5271449,26.76975212,32.19884967,21.04863844,84.98138817,92.89294285,42.40040261,77.33095519,86.29417442,104.7911808,118.7721603,56.46482365,65.67536589,48.62337568,78.32872614,31.11113997,18.15955639,23.12243032,135.6833284,72.12384057,107.2790988
ENSRNOG00000009112,2631.037405,2492.090597,2977.115663,2855.690489,2755.051159,3018.344319,2087.56124,2036.912998,2592.429941,2340.858172,2518.07014,2220.49614,2220.194403,2781.483762,2169.311939,2341.5197,2625.256538,2119.361878,2785.36641,2655.090554,2498.470931,2277.569129,2679.476433,2515.77582
ENSRNOG00000009113,181.7785577,206.1619354,201.1775911,220.4121045,207.6824016,185.2235808,189.1085019,181.4096653,137.135811,249.965936,180.1798261,192.571747,155.3807637,201.2065067,224.587013,214.0600314,218.608069,255.4477284,347.556088,597.2860053,368.9414765,174.1823086,287.5057394,254.0652991
ENSRNOG00000009114,18.38246945,8.827040817,11.89879834,9.682539773,12.77871377,22.50594017,58.40749459,14.28809156,13.48947244,3.601390764,18.78723647,18.17487128,18.15163241,19.9019786,19.74524132,22.16652224,18.63158143,31.05085954,41.53354997,46.31570141,14.05128699,10.28344637,25.05180171,24.95483656
ENSRNOG00000009116,6.634080849,11.23393796,8.510707774,17.91554827,9.057715883,20.93514472,0,31.88487737,16.95396393,11.40204033,13.07745851,9.243013732,13.10743994,11.61810048,13.81775158,10.82305479,17.73329441,17.42106446,13.71605451,41.19517534,7.835227564,11.49656935,20.12041325,9.974623814
ENSRNOG00000009117,222.2139451,158.4170377,300.8542452,119.7716741,137.9266509,195.988555,147.6850247,295.2158179,161.2307572,220.2004937,194.2690532,172.5203786,189.7527442,246.6209884,332.858126,103.0255426,121.1271595,135.7553868,120.6453706,149.9806927,176.5861777,166.357114,97.65774592,240.7815191
ENSRNOG00000009125,120.4700692,78.78312335,57.3671795,77.78301717,45.70080976,71.21192123,82.15999247,60.81812169,69.893408,39.97712298,78.33019245,63.76017188,77.02347594,83.27132669,67.0264544,63.2415673,51.0304977,56.87675784,39.00040932,8.128512496,56.63161046,85.52409638,64.93580769,78.77981642
ENSRNOG00000009131,14.55685002,22.15902223,10.82224479,16.1868627,59.62393915,35.54175105,75.02257553,21.08920315,27.57546461,19.93990728,20.97141363,26.24084497,33.52239293,20.84602029,39.60706559,32.4905642,30.83491834,35.08689332,28.72136541,22.29897015,29.26780296,16.42958821,10.52960338,28.710338
ENSRNOG00000009134,94.33001703,109.2714995,121.9283659,133.5318382,82.33610383,104.7060588,229.8928524,102.5016516,96.5764214,52.10530591,97.46610039,96.26300814,102.1130964,144.7684423,130.1774953,105.1269398,163.6023758,113.4391527,133.2021625,66.45625586,124.118888,84.06820654,87.28600735,102.8006251
ENSRNOG00000009137,44.70530998,46.62677866,29.22368384,12.96812414,16.41863536,22.67200588,0,27.04163339,40.21391667,26.37096218,19.85273771,34.29829493,34.81077284,29.43114493,23.60832393,39.08525374,19.22364515,17.35855226,13.75514405,6.101571124,8.095800643,34.19892275,15.26319938,43.56869624
ENSRNOG00000009139,364.4463061,283.8447534,272.1967654,205.8418937,377.4797007,257.1021377,343.3674645,306.2083319,239.6344363,254.6185995,277.4608923,275.2663869,343.9454928,284.3959352,283.7691635,270.0904101,234.0367822,285.1962137,219.9938247,221.8412881,249.1506413,284.2669619,149.5397147,323.9512451
ENSRNOG00000009143,95.85380878,86.15043661,95.20186206,87.20781857,89.58915458,109.4462577,49.10404314,90.01154326,100.715834,95.59140007,96.11784746,97.3442378,105.4787304,88.71467041,105.383842,136.8624914,83.44404912,64.16123642,95.6601159,32.27182011,104.5217104,76.07094317,100.0478086,106.3422749
ENSRNOG00000009144,0.967861107,5.522703893,0,1.07623914,3.493598775,0,0,5.887818928,0,0,8.820599088,20.59452959,2.680404286,2.033413423,4.702700895,0.925119387,1.148544741,8.237991902,5.744477694,0,5.028000757,2.051658392,0.958103584,1.848026332
ENSRNOG00000009145,144.6168076,90.88295222,68.38457059,68.97084793,20.6879458,33.54787132,30.12520552,72.39196658,111.4784024,46.56778657,46.94046734,77.23658793,88.3106561,82.27610653,59.94404391,112.043583,22.05191755,36.85505498,28.00257862,8.112986871,40.86198953,160.6971328,39.20668566,67.75111295
ENSRNOG00000009148,12.09663027,20.81193372,4.183108015,8.27780773,15.53945222,8.061482079,0,4.844019974,11.77790317,1.122402199,11.7938352,7.551443105,11.77577127,5.970359491,7.235952065,11.50124919,7.041390965,6.036786039,5.630517371,7.691414403,0,15.30400866,5.670062214,7.125822049
ENSRNOG00000009149,49.39112942,58.55718967,59.5034461,44.15285224,57.03975482,35.42287102,56.13432822,79.09845653,56.72302765,68.57312307,55.23478868,86.30693522,73.88646673,69.32025356,63.05678463,64.75811884,54.3868152,46.26225592,67.97684758,48.43309444,50.27272392,53.44918458,75.95870032,48.09295497
ENSRNOG00000009151,17.4126166,27.58254078,20.54654775,22.58953448,20.91187256,20.36204527,0,6.723145597,24.83508728,7.203343649,9.94230083,13.43433834,19.48685607,7.650513352,16.92209887,34.17285652,18.60394444,17.8858224,32.28553437,2.013883719,6.022051474,16.44688269,22.14553557,6.46850868
ENSRNOG00000009152,1589.413783,1094.282287,1007.604735,779.5079634,437.7000569,395.5871107,159.5125205,1036.516417,1223.7553,914.6149228,900.4541779,1050.71822,1098.999284,936.4356167,931.2042559,978.3139355,462.1522915,611.8711334,593.5208425,324.7055095,470.7310191,1288.68748,860.5423134,958.8588618
ENSRNOG00000009153,639.2233028,662.4694914,680.9309299,656.4254636,641.485578,461.9108725,353.049338,513.6859608,431.5445552,479.3812299,689.4693775,634.1458821,530.2046919,499.568154,611.480743,432.0312581,843.7807177,599.5392186,637.3139382,448.0326629,509.2527042,563.7770267,646.5824656,471.7841764
ENSRNOG00000009155,664.5640179,794.0064995,991.1470999,1143.819043,986.4065077,1020.354292,1169.131579,694.6654867,890.5829119,909.4921644,871.2335252,727.4295895,670.1823512,785.4040783,742.36891,879.182737,1254.964082,824.211827,1181.631146,987.1700661,1052.321367,700.0062826,993.1733752,886.4209788
ENSRNOG00000009156,120.078305,96.1114264,97.36799608,114.1418452,132.6819774,108.4009589,173.0645153,128.7325618,130.477413,163.2829395,90.58807236,140.9177417,90.01377599,108.0687257,111.9874345,189.6227633,76.41326442,166.1637649,118.6849467,102.9018089,154.8168174,121.9785446,79.81883891,114.6768537
ENSRNOG00000009157,9.708877131,16.63295476,19.47113249,15.11443359,9.367758698,12.93859574,0,7.597134847,16.22910201,14.52656392,20.94925208,14.33570466,8.702097274,16.74664856,23.58523655,15.79933407,2.267392646,9.28364916,4.585816863,0,0,19.14618232,12.40802519,19.45066998
ENSRNOG00000009161,181.5427832,185.4815233,124.4584409,107.5142375,158.7243449,108.1473469,130.8391402,136.723526,140.0392517,119.4563759,143.3379593,221.9823448,158.1197145,116.9838499,134.1130052,136.7456384,97.68808208,83.03183943,122.6792249,147.757945,108.757254,173.1163182,115.6896725,182.7849497
ENSRNOG00000009163,53.54840928,66.26656617,101.4572443,75.49877877,190.6190333,270.3707581,1947.829742,84.54052074,72.77990037,152.8302887,86.55984909,84.1451297,91.64781728,83.76453474,106.9180633,74.30865767,307.4841468,214.9429882,356.1596961,483.3148224,269.3917502,46.85142015,114.5131563,80.68821717
ENSRNOG00000009166,355.1745468,339.0167176,337.6522561,320.4885284,355.3790908,478.1705356,2056.004143,366.0929255,253.8479256,320.8262804,383.0099166,287.0379347,425.7481048,378.8037662,340.4205083,325.814666,630.5450522,439.8622459,353.864741,413.5123559,335.0442338,290.2610806,383.8813436,359.3338241
ENSRNOG00000009170,122.5999426,93.40206523,58.46201931,83.31143619,39.96994564,56.24638425,25.86682339,107.4741289,103.5631959,78.40102096,56.22830154,76.7551862,80.25899582,68.92449062,73.74310597,74.59244775,37.06156125,80.4128934,56.08530932,106.0277673,68.9595182,108.0196906,65.671756,51.02657138
ENSRNOG00000009172,10.57656681,9.878696964,8.5797925,3.207514785,19.68590533,12.80304324,192.7881188,11.70042289,9.813446628,11.67047468,5.469855774,3.93815546,6.645852371,7.560490747,5.606016015,14.71335085,4.534453502,12.77184275,5.694746497,0,15.99549307,9.499110037,8.106574095,1.835351826
ENSRNOG00000009173,28.0147841,39.64023933,76.78181523,47.26493903,42.84839865,55.59267313,20.99027094,48.65867753,41.97275057,30.51139296,34.27945618,28.35971439,55.87382796,70.54887933,42.24906726,49.74953978,49.38568905,57.92711421,50.86830693,38.13520932,6.005509326,48.0229964,27.06614466,43.39545269
ENSRNOG00000009175,250.7513246,240.608207,363.2567964,387.1461067,297.7692008,367.8583188,514.4572234,246.9976167,213.8832774,372.8859403,283.2599169,213.5571744,258.8696499,270.4471498,269.0241555,224.1831644,325.6154192,294.1789115,349.9191816,447.9985354,448.0814669,257.4569868,232.8060088,261.9259304
ENSRNOG00000009176,66.8853888,81.86197855,72.49654978,72.2192066,86.30809081,76.32753259,51.51104672,114.5682376,91.3517644,82.27364512,85.02945464,96.78463243,114.7644807,81.97151423,103.6189532,97.28716064,64.4187996,67.18546721,69.04041059,97.06254688,113.8078096,90.41247774,82.5245705,81.43860012
ENSRNOG00000009183,828.1948752,668.5280014,688.3432571,819.4460396,598.0058593,926.9594601,708.412097,618.6913763,555.3903066,538.0349758,685.296663,654.2806548,684.229651,817.0954722,746.276893,688.4203272,991.6942205,746.0841659,683.112091,515.4439416,644.4526021,686.4592825,703.7980905,717.9861433
ENSRNOG00000009184,35.88222804,47.59748625,62.76253349,51.76240837,92.2261888,120.4919467,1096.343952,43.8292465,56.61781425,67.87469346,60.72407142,56.3776562,52.99835631,48.85087697,60.3135985,46.36194378,108.9689653,102.2309877,118.4453691,196.3404017,82.65377333,53.41398171,89.155221,52.76583689
ENSRNOG00000009191,3.863489924,4.404504443,3.242483431,10.74030815,3.475408584,2.138463805,0,6.711112415,2.841975662,0.897750277,5.524361803,2.364105475,6.052173904,6.127272618,6.570918422,8.292856498,3.514429891,3.606138083,0,0,0,13.02357714,0,1.846028916
ENSRNOG00000009192,87.93789056,100.2469105,110.3125406,102.0834327,86.91463278,64.17989783,32.66398051,70.49947519,109.5077232,91.60019464,96.1911909,89.86677442,81.43090213,100.1605061,71.37706059,84.80523892,91.52027289,74.65052345,124.8020444,124.5310045,90.13681418,96.0313593,109.1538902,74.80477857
ENSRNOG00000009193,8.728640162,8.856076466,20.56033013,28.03967419,30.35677201,26.89817797,194.4505712,24.44502292,22.64526236,38.92000037,14.35260156,16.67716853,15.4290543,19.84420981,32.98593503,31.52931422,24.07855255,27.01535196,32.1960204,50.60993065,55.44463538,11.64116688,30.67304461,16.66357071
ENSRNOG00000009195,666.0006732,548.7146021,420.0157321,414.0734359,447.1686856,451.5630142,479.2876865,574.9150255,291.2742421,462.3210122,554.7517422,537.2205992,552.8460558,469.2363571,500.7015272,508.433036,531.57226,548.5374058,449.1747631,262.5803602,432.4112025,648.3712075,496.7082201,474.7687456
ENSRNOG00000009196,45.61710415,50.97722674,28.20108396,23.73840436,23.47637875,49.66911704,18.81498235,47.25340377,61.31646876,34.56376515,43.07569098,39.07594617,48.92609909,47.15148471,36.86953085,58.34313343,20.48030802,29.09469915,40.0567342,26.46229711,35.44231413,59.40615664,50.45372808,41.66606296
ENSRNOG00000009199,86.146903,78.5165411,61.07066042,85.99915121,56.94394046,47.14928311,144.7583435,68.15278157,90.93266863,70.32477992,54.55721048,79.10598231,78.26694029,56.71806525,62.94479621,53.56466116,21.93311068,53.24853661,71.29191852,26.19075634,55.20583595,68.60528847,41.26003734,57.23828588
ENSRNOG00000009204,4.849452582,2.214842264,2.162645609,0,7.012736072,4.306369509,0,5.058760458,4.943129321,0,8.82124371,7.949616044,2.009044133,0.507812509,3.769862377,1.85588501,1.13890479,2.332398525,0,0,5.044447199,2.735471854,0.95579045,8.329576824
ENSRNOG00000009205,199.4996764,132.2035621,169.1191977,208.7060568,214.5928405,215.4060052,646.6810468,125.2971479,135.3055069,231.5681377,163.4921902,160.8609526,189.8596754,147.0399684,205.1935722,116.3098853,200.3062977,158.7138836,260.0558759,328.2612966,257.223417,150.6444871,162.2455025,190.4003739
ENSRNOG00000009207,42.67029428,18.816987,10.82158328,8.62697489,3.501984375,8.606138575,0,15.17130379,14.86420401,11.7639448,13.24991642,19.0557666,22.14095,10.6874909,9.423917854,12.05347248,1.147558513,11.75632722,0,4.047910608,3.023730859,26.70917982,15.34139612,11.10870867
ENSRNOG00000009208,31.03425259,26.56904781,21.63871543,32.35251384,44.37442723,45.19236929,0,48.8902942,49.51536519,86.00078057,51.87625934,46.06763847,59.68278717,49.84486448,62.1998561,53.78976928,19.4673554,44.57373454,37.92887768,74.91554609,39.31956853,34.22914125,32.57178293,29.62158379
ENSRNOG00000009211,0,2.208987932,17.29529097,5.381899667,2.328144184,0,0,6.729147278,6.371641479,4.511574173,5.517377722,16.62767885,7.37888825,9.161379368,12.22882166,6.474590656,3.458485498,11.81516726,13.80456207,8.072516604,9.047991613,6.16021163,6.717897008,4.621416418
ENSRNOG00000009217,271.4991826,293.7614945,284.2452998,429.3013764,244.9701933,281.7800579,223.0362683,229.776886,215.7898209,226.2949767,265.7248286,235.5074061,224.817179,309.9895799,239.5652414,260.1980994,451.8059121,311.298209,317.0435865,276.9770621,285.5329528,234.2904614,309.5826331,255.1703283
ENSRNOG00000009220,43.62404985,36.50958335,34.62560222,49.58690636,33.82851718,76.33645171,42.14887049,55.60411454,37.52847111,76.86110524,61.8377749,35.7045379,44.29219296,48.36408409,38.62429744,32.43294182,36.7938434,35.34334055,32.21564099,70.78591959,32.23297816,36.30072427,78.67401895,49.97608926
ENSRNOG00000009222,281.7204401,198.5991481,172.0994278,160.9538904,250.7235424,176.9261736,115.0127456,268.585678,191.3467888,284.3291641,210.7269222,289.2605394,388.496708,236.6372172,124.6022873,188.7676735,116.8666218,241.5767834,122.7513424,73.14282917,164.812677,181.3187724,196.7538591,97.31073369
ENSRNOG00000009224,38.81196237,49.8468068,33.54814643,30.21057451,92.32729587,83.98559569,100.7928755,73.37606656,48.79813137,75.20104104,67.33384281,58.82339038,63.0313932,44.24296687,75.43020335,70.53182448,58.30397689,119.4278686,65.49955926,48.63496277,70.62551946,34.23101907,56.49680071,58.34051456
ENSRNOG00000009225,325.7056704,359.6423417,467.8001962,478.6427509,278.3171098,605.1752827,658.2062759,270.056883,421.96014,385.8676481,357.8885014,240.7799537,269.8375743,497.9572861,339.9554585,395.3826164,574.6877858,458.6127892,394.7586699,416.6443355,308.290218,345.2103266,415.5185424,390.9550229
ENSRNOG00000009227,9.7100606,15.52469913,21.64148198,16.19601355,11.70817015,8.625533255,56.30544941,14.35121304,20.47641295,20.8787145,11.03087564,40.61278516,3.348842417,18.28063485,39.62834584,7.434737373,10.22176979,4.650735688,3.441682873,0,14.14691955,15.73454008,3.821102681,11.11688412
ENSRNOG00000009233,119.209741,110.5982311,126.5950481,99.1494426,66.4564989,89.20281466,65.54649738,106.9641292,104.1229269,115.6816475,122.583655,109.4385952,122.1660659,97.77531839,97.95056137,95.40647603,81.76439307,94.40767512,115.0950575,92.98295407,94.64210435,84.25500795,138.2323532,68.47451135
ENSRNOG00000009236,698.3613889,500.4365319,489.126879,624.484668,586.2421177,549.8884645,210.8742228,547.9719909,558.9788392,568.5380498,475.8241449,531.3968986,493.0141414,538.7811004,476.928639,615.8520549,473.2419378,393.2142595,544.9564637,380.6704317,506.1508136,466.993521,428.3712339,437.9109153
ENSRNOG00000009239,246.9357461,339.8559485,231.6556371,190.2643605,421.2787439,237.6344704,138.6051505,289.9666104,394.9905479,321.2031443,325.3623642,312.8623391,336.0154089,189.7419099,317.4020041,451.5710261,505.8648383,435.5967094,333.4802805,268.6405597,361.4724586,317.3586602,317.5277905,239.2266131
ENSRNOG00000009243,2013.899915,2417.271007,2125.650118,2775.323196,2371.174373,2129.332628,1224.592508,2296.914185,1750.881278,2420.629598,2076.3228,2288.114912,2392.764187,2431.865578,2765.98476,2591.853205,1975.084374,1630.773717,1846.417326,1162.590502,1431.911399,2212.037675,2410.350144,2251.882701
ENSRNOG00000009244,382.0733202,401.7772275,346.2727479,419.4649497,332.6713023,404.4675847,475.5169002,315.2096688,474.9221352,264.222627,363.2497464,366.0105784,334.7806791,370.480515,354.3209778,471.9153888,351.1347362,264.5036764,338.1161875,269.1721277,334.6089014,438.9666268,342.28719,460.0618792
ENSRNOG00000009245,106.4102604,139.6991688,122.6479967,134.3283777,252.8223244,304.5213141,2063.859371,185.1233822,215.5843275,222.8464129,122.2037487,125.2885002,208.0063166,171.8102883,215.2730124,201.2793401,281.113879,298.4243106,294.3027817,467.0039378,324.410638,129.5593007,135.6583094,104.3261543
ENSRNOG00000009248,364.9599567,427.8373285,426.8240321,399.1178026,662.6343059,578.1369761,213.8318531,481.496128,569.2172627,768.3898879,605.9926553,706.7320434,504.1631945,499.3571548,637.8633402,493.6641784,481.9102964,481.0435531,625.5608631,757.2105912,571.0598605,379.9855595,433.8788826,501.8150003
ENSRNOG00000009250,134.093207,138.4844004,234.6150717,203.8183459,194.007553,187.7454521,852.2694471,118.0962113,134.6972227,168.2127688,131.65774,129.6209906,131.4256405,177.6792154,130.3293375,147.0731477,202.8471255,168.1248674,257.1287441,304.1819602,194.6988328,122.877504,149.2957742,149.4369014
ENSRNOG00000009252,1165.119052,1213.55865,1090.099913,1232.206588,767.9194286,802.9866017,627.4313325,999.273764,1114.653978,890.3635413,1157.726336,1011.655734,996.9103429,1125.612285,1036.5882,1097.39406,963.7184381,916.689801,864.6704887,813.0180209,800.8461861,1191.614331,1164.619676,1247.453717
ENSRNOG00000009255,467.7880537,426.5957775,516.2256569,585.9993963,389.357886,394.2286205,384.5169477,378.7893501,395.9232217,414.2605407,382.9946655,398.4328583,391.5202934,432.6506094,349.8825831,379.7132984,376.7279935,342.5422255,465.2473033,415.626209,395.6630254,419.6268259,397.2018908,489.9474783
